codigo_disciplina,nome_disciplina,creditos,codigo_turma,professor,sala,vagas,dia,inicio,fim
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,SUSANA FROMETA FERNANDEZ,F101 - Campus: Vale,25,SEXTA,10:30,12:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B3,ARTHUR MIRANDA DO ESPIRITO SANTO,Sala 106 - Campus: Vale,0,SEGUNDA,10:30,12:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B3,ARTHUR MIRANDA DO ESPIRITO SANTO,Sala 106 - Campus: Vale,0,QUARTA,10:30,12:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B3,ARTHUR MIRANDA DO ESPIRITO SANTO,Sala 106 - Campus: Vale,0,SEXTA,10:30,12:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,LUIS GUSTAVO DONINELLI MENDES,Sala 103 - Campus: Vale,18,SEGUNDA,15:30,17:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,LUIS GUSTAVO DONINELLI MENDES,Sala 103 - Campus: Vale,18,QUARTA,15:30,17:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,LUIS GUSTAVO DONINELLI MENDES,Sala 103 - Campus: Vale,18,SEXTA,15:30,17:10
INF01203,ESTRUTURAS DE DADOS,4,A,DENNIS GIOVANI BALREIRA,SALA DE AULA 116 - PRÉDIO 43425 - Campus: Vale,15,SEGUNDA,13:30,15:10
INF01203,ESTRUTURAS DE DADOS,4,A,DENNIS GIOVANI BALREIRA,SALA DE AULA 116 - PRÉDIO 43425 - Campus: Vale,15,QUARTA,13:30,15:10
INF01203,ESTRUTURAS DE DADOS,4,B,DENNIS GIOVANI BALREIRA,SALA DE AULA 116 - PRÉDIO 43425 - Campus: Vale,13,SEGUNDA,15:30,17:10
INF01203,ESTRUTURAS DE DADOS,4,B,DENNIS GIOVANI BALREIRA,SALA DE AULA 116 - PRÉDIO 43425 - Campus: Vale,13,QUARTA,15:30,17:10
INF01203,ESTRUTURAS DE DADOS,4,C,RENATA DE MATOS GALANTE,SALA DE AULA 108 - PRÉDIO 43425 - Campus: Vale,13,TERCA,13:30,15:10
INF01203,ESTRUTURAS DE DADOS,4,C,RENATA DE MATOS GALANTE,SALA DE AULA 108 - PRÉDIO 43425 - Campus: Vale,13,QUINTA,13:30,15:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,A,Marcus Vinicius Castegnaro,Sala G211 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,5,SEGUNDA,8:30,10:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,A,Marcus Vinicius Castegnaro,Sala G211 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,5,QUARTA,8:30,10:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,A,Marcus Vinicius Castegnaro,Sala G211 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,5,SEXTA,8:30,10:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,AA,Marcus Vinicius Castegnaro,Sala G211 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,20,SEGUNDA,8:30,10:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,AA,Marcus Vinicius Castegnaro,Sala G211 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,20,QUARTA,8:30,10:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,AA,Marcus Vinicius Castegnaro,Sala G211 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,20,SEXTA,8:30,10:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,BB,GILBERTO LIMA THOMAS,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,10,SEGUNDA,8:30,10:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,BB,GILBERTO LIMA THOMAS,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,10,QUARTA,8:30,10:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,BB,GILBERTO LIMA THOMAS,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,10,SEXTA,8:30,10:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,H,ALEXANDRE DA CAS VIEGAS,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,2,SEGUNDA,13:30,15:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,H,ALEXANDRE DA CAS VIEGAS,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,2,QUARTA,13:30,15:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,H,ALEXANDRE DA CAS VIEGAS,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,2,SEXTA,13:30,15:10
FIS01181,FÍSICA I-C,6,B3,GEOVANE NAYSINGER,Sala G216 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,20,SEGUNDA,8:30,10:10
FIS01181,FÍSICA I-C,6,B3,GEOVANE NAYSINGER,Sala G216 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,20,QUARTA,8:30,10:10
FIS01181,FÍSICA I-C,6,B3,GEOVANE NAYSINGER,Sala G216 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,20,SEXTA,8:30,10:10
FIS01181,FÍSICA I-C,6,C1,ANTONIO ENDLER,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,5,SEGUNDA,8:30,10:10
FIS01181,FÍSICA I-C,6,C1,ANTONIO ENDLER,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,5,QUARTA,8:30,10:10
FIS01181,FÍSICA I-C,6,C1,ANTONIO ENDLER,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,5,SEXTA,8:30,10:10
FIS01181,FÍSICA I-C,6,C2,ANTONIO ENDLER,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,10,SEGUNDA,8:30,10:10
FIS01181,FÍSICA I-C,6,C2,ANTONIO ENDLER,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,10,QUARTA,8:30,10:10
FIS01181,FÍSICA I-C,6,C2,ANTONIO ENDLER,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,10,SEXTA,8:30,10:10
FIS01181,FÍSICA I-C,6,E3,JULIAN PENKOV GESHEV,Sala G216 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,10,SEGUNDA,10:30,12:10
FIS01181,FÍSICA I-C,6,E3,JULIAN PENKOV GESHEV,Sala G216 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,10,QUARTA,10:30,12:10
FIS01181,FÍSICA I-C,6,E3,JULIAN PENKOV GESHEV,Sala G216 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,10,SEXTA,10:30,12:10
FIS01181,FÍSICA I-C,6,H1,GEOVANE NAYSINGER,Sala G216 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,4,SEGUNDA,13:30,15:10
FIS01181,FÍSICA I-C,6,H1,GEOVANE NAYSINGER,Sala G216 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,4,QUARTA,13:30,15:10
FIS01181,FÍSICA I-C,6,H1,GEOVANE NAYSINGER,Sala G216 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,4,SEXTA,13:30,15:10
FIS01181,FÍSICA I-C,6,L3,LEANDRO LANGIE ARAUJO,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,5,SEGUNDA,15:30,17:10
FIS01181,FÍSICA I-C,6,L3,LEANDRO LANGIE ARAUJO,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,5,QUARTA,15:30,17:10
FIS01181,FÍSICA I-C,6,L3,LEANDRO LANGIE ARAUJO,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,5,SEXTA,15:30,17:10
FIS01181,FÍSICA I-C,6,P3,GEOVANE NAYSINGER,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,5,SEGUNDA,20:30,22:10
FIS01181,FÍSICA I-C,6,P3,GEOVANE NAYSINGER,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,5,QUARTA,20:30,22:10
FIS01181,FÍSICA I-C,6,P3,GEOVANE NAYSINGER,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,5,SEXTA,20:30,22:10
FIS01183,FÍSICA III-C,6,BB,MARCO AURELIO PIRES IDIART,Sala 108 - Campus: Vale,1,SEGUNDA,8:30,10:10
FIS01183,FÍSICA III-C,6,BB,MARCO AURELIO PIRES IDIART,Sala 108 - Campus: Vale,1,QUARTA,8:30,10:10
FIS01183,FÍSICA III-C,6,BB,MARCO AURELIO PIRES IDIART,Sala 108 - Campus: Vale,1,SEXTA,8:30,10:10
INF01145,FUNDAMENTOS DE BANCO DE DADOS,4,A,KARIN BECKER,SALA DE AULA 112 - PRÉDIO 43425 - Campus: Vale,8,SEGUNDA,8:30,10:10
INF01145,FUNDAMENTOS DE BANCO DE DADOS,4,A,KARIN BECKER,SALA DE AULA 112 - PRÉDIO 43425 - Campus: Vale,8,QUARTA,8:30,10:10
INF01145,FUNDAMENTOS DE BANCO DE DADOS,4,B,RENATA DE MATOS GALANTE,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,4,TERCA,15:30,17:10
INF01145,FUNDAMENTOS DE BANCO DE DADOS,4,B,RENATA DE MATOS GALANTE,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,4,QUINTA,15:30,17:10
INF01047,FUNDAMENTOS DE COMPUTAÇÃO GRÁFICA,4,U,EDUARDO SIMÕES LOPES GASTAL,SALA DE AULA 108 - PRÉDIO 43425 - Campus: Vale,6,TERCA,10:30,12:10
INF01047,FUNDAMENTOS DE COMPUTAÇÃO GRÁFICA,4,U,EDUARDO SIMÕES LOPES GASTAL,SALA DE AULA 108 - PRÉDIO 43425 - Campus: Vale,6,QUINTA,10:30,12:10
INF01046,FUNDAMENTOS DE PROCESSAMENTO DE IMAGENS,4,A,JACOB SCHARCANSKI,Laboratório de Ensino 104 - 43413 - Campus: Vale,10,TERCA,15:30,17:10
INF01046,FUNDAMENTOS DE PROCESSAMENTO DE IMAGENS,4,A,JACOB SCHARCANSKI,Laboratório de Ensino 104 - 43413 - Campus: Vale,10,QUINTA,15:30,17:10
INF01046,FUNDAMENTOS DE PROCESSAMENTO DE IMAGENS,4,B,MANUEL MENEZES DE OLIVEIRA NETO,SALA DE AULA 113 - PRÉDIO 43425 - Campus: Vale,10,SEGUNDA,13:30,15:10
INF01046,FUNDAMENTOS DE PROCESSAMENTO DE IMAGENS,4,B,MANUEL MENEZES DE OLIVEIRA NETO,SALA DE AULA 113 - PRÉDIO 43425 - Campus: Vale,10,QUARTA,13:30,15:10
INF01209,FUNDAMENTOS DE TOLERÂNCIA A FALHAS,4,U,SERGIO LUIS CECHIN,SALA DE AULA 113 - PRÉDIO 43425 - Campus: Vale,5,TERCA,13:30,15:10
INF01209,FUNDAMENTOS DE TOLERÂNCIA A FALHAS,4,U,SERGIO LUIS CECHIN,Laboratório de Ensino 104 - 43413 - Campus: Vale,5,QUINTA,13:30,15:10
INF01030,FUNDAMENTOS DE VISÃO COMPUTACIONAL,4,U,CLAUDIO ROSITO JUNG,SALA DE AULA 107 - P. 43425 - Campus: Vale,5,SEGUNDA,8:30,10:10
INF01030,FUNDAMENTOS DE VISÃO COMPUTACIONAL,4,U,CLAUDIO ROSITO JUNG,SALA DE AULA 107 - P. 43425 - Campus: Vale,5,QUARTA,8:30,10:10
INF01015,GERÊNCIA E APLICAÇÕES EM REDES,4,U,Jeferson Campos Nobre,Sala de Aula 108 - 43413 - Campus: Vale,15,SEGUNDA,13:30,15:10
INF01015,GERÊNCIA E APLICAÇÕES EM REDES,4,U,Jeferson Campos Nobre,Sala de Aula 108 - 43413 - Campus: Vale,15,QUARTA,13:30,15:10
INF01048,INTELIGÊNCIA ARTIFICIAL,4,A,Joel Luis Carbonera,SALA DE AULA 108 - PRÉDIO 43425 - Campus: Vale,16,TERCA,8:30,10:10
INF01048,INTELIGÊNCIA ARTIFICIAL,4,A,Joel Luis Carbonera,SALA DE AULA 108 - PRÉDIO 43425 - Campus: Vale,16,QUINTA,8:30,10:10
INF01048,INTELIGÊNCIA ARTIFICIAL,4,B,Joel Luis Carbonera,AUDITÓRIO 0 - Campus: Vale,16,TERCA,13:30,15:10
INF01048,INTELIGÊNCIA ARTIFICIAL,4,B,Joel Luis Carbonera,AUDITÓRIO 0 - Campus: Vale,16,QUINTA,13:30,15:10
INF01107,INTRODUÇÃO À ARQUITETURA DE COMPUTADORES,4,A,José Rodrigo Furlanetto de Azambuja,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,18,SEGUNDA,13:30,15:10
INF01107,INTRODUÇÃO À ARQUITETURA DE COMPUTADORES,4,A,José Rodrigo Furlanetto de Azambuja,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,18,QUARTA,13:30,15:10
INF01107,INTRODUÇÃO À ARQUITETURA DE COMPUTADORES,4,B,Claudio Machado Diniz,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,19,SEGUNDA,15:30,17:10
INF01107,INTRODUÇÃO À ARQUITETURA DE COMPUTADORES,4,B,Claudio Machado Diniz,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,19,QUARTA,15:30,17:10
INF01107,INTRODUÇÃO À ARQUITETURA DE COMPUTADORES,4,D,RENATO PEREZ RIBAS,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,12,TERCA,13:30,15:10
INF01107,INTRODUÇÃO À ARQUITETURA DE COMPUTADORES,4,D,RENATO PEREZ RIBAS,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,12,QUINTA,13:30,15:10
ECP99002,INTRODUÇÃO À ENGENHARIA DE COMPUTAÇÃO,2,U,RENATO VENTURA BAYAN HENRIQUES,Observação: Sala 307 do prédio Centenário da Escola de Engenharia - Campus Centro,39,TERCA,15:30,17:10
ENG10003,LABORATÓRIO DE CIRCUITOS ELÉTRICOS,2,A,TRISTAO JULIO GARCIA DOS SANTOS,200 - Laboratório de Ensino de Graduação - Campus: Centro,1,SEXTA,13:30,15:10
ENG10003,LABORATÓRIO DE CIRCUITOS ELÉTRICOS,2,B,TRISTAO JULIO GARCIA DOS SANTOS,200 - Laboratório de Ensino de Graduação - Campus: Centro,2,SEXTA,15:30,17:10
ENG10003,LABORATÓRIO DE CIRCUITOS ELÉTRICOS,2,C,TRISTAO JULIO GARCIA DOS SANTOS,200 - Laboratório de Ensino de Graduação - Campus: Centro,1,TERCA,13:30,15:10
ENG10003,LABORATÓRIO DE CIRCUITOS ELÉTRICOS,2,D,TRISTAO JULIO GARCIA DOS SANTOS,200 - Laboratório de Ensino de Graduação - Campus: Centro,1,TERCA,15:30,17:10
EDU03071,LÍNGUA BRASILEIRA DE SINAIS (LIBRAS),2,E,CAMILA GUEDES GUERRA,0503 SALA DE AULA - Campus: Centro,2,TERCA,18:30,20:10
EDU03071,LÍNGUA BRASILEIRA DE SINAIS (LIBRAS),2,L1,Bruna Fagundes Antunes Alberton,SALA 0304 SALA AULA - Campus: Centro,2,SEGUNDA,16:30,18:10
EDU03071,LÍNGUA BRASILEIRA DE SINAIS (LIBRAS),2,S1,FERNANDO HENRIQUE FOGAÇA CARNEIRO,0511SALA DE AULA - Campus: Centro,2,SEGUNDA,18:30,20:10
EDU03071,LÍNGUA BRASILEIRA DE SINAIS (LIBRAS),2,V1,EMILIANA FARIA ROSA,0612 - SALA DE AULA - Campus: Centro,2,TERCA,8:30,10:10
INF05508,LÓGICA PARA COMPUTAÇÃO,4,A,ROSA MARIA VICARI,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,15,TERCA,10:30,12:10
INF05508,LÓGICA PARA COMPUTAÇÃO,4,A,ROSA MARIA VICARI,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,15,QUINTA,10:30,12:10
INF05508,LÓGICA PARA COMPUTAÇÃO,4,B,MARCIO DORN,SALA DE AULA 107 - P. 43425 - Campus: Vale,13,TERCA,15:30,17:10
INF05508,LÓGICA PARA COMPUTAÇÃO,4,B,MARCIO DORN,SALA DE AULA 107 - P. 43425 - Campus: Vale,13,QUINTA,15:30,17:10
INF05508,LÓGICA PARA COMPUTAÇÃO,4,C,LUCIO MAURO DUARTE,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,25,TERCA,8:30,10:10
INF05508,LÓGICA PARA COMPUTAÇÃO,4,C,LUCIO MAURO DUARTE,SALA DE AULA 109 - PRÉDIO 43425 - Campus: Vale,25,QUINTA,8:30,10:10
MAT01168,MATEMÁTICA APLICADA II,6,B,Álvaro Krüger Ramos,Sala 105 - Campus: Vale,25,SEGUNDA,10:30,12:10
MAT01168,MATEMÁTICA APLICADA II,6,B,Álvaro Krüger Ramos,Sala 105 - Campus: Vale,25,QUARTA,10:30,12:10
MAT01168,MATEMÁTICA APLICADA II,6,B,Álvaro Krüger Ramos,Sala 105 - Campus: Vale,25,SEXTA,10:30,12:10
MAT01168,MATEMÁTICA APLICADA II,6,D,ESEQUIA SAUTER,Sala 104 - Campus: Vale,5,SEGUNDA,15:30,17:10
MAT01168,MATEMÁTICA APLICADA II,6,D,ESEQUIA SAUTER,Sala 104 - Campus: Vale,5,QUARTA,15:30,17:10
MAT01168,MATEMÁTICA APLICADA II,6,D,ESEQUIA SAUTER,Sala 104 - Campus: Vale,5,SEXTA,15:30,17:10
MAT01375,MATEMÁTICA DISCRETA B,4,A,RICARDO MISTURINI,Sala 103 - Campus: Vale,42,TERCA,8:30,10:10
MAT01375,MATEMÁTICA DISCRETA B,4,A,RICARDO MISTURINI,Sala 103 - Campus: Vale,42,QUINTA,8:30,10:10
MAT01375,MATEMÁTICA DISCRETA B,4,B,RICARDO MISTURINI,Sala 103 - Campus: Vale,43,TERCA,10:30,12:10
MAT01375,MATEMÁTICA DISCRETA B,4,B,RICARDO MISTURINI,Sala 103 - Campus: Vale,43,QUINTA,10:30,12:10
INF01216,MODELAGEM E GERENCIAMENTO DE PROCESSOS DE NEGÓCIO,4,U,LUCINÉIA HELOISA THOM,SALA DE AULA 112 - PRÉDIO 43425 - Campus: Vale,10,TERCA,10:30,12:10
INF01216,MODELAGEM E GERENCIAMENTO DE PROCESSOS DE NEGÓCIO,4,U,LUCINÉIA HELOISA THOM,SALA DE AULA 112 - PRÉDIO 43425 - Campus: Vale,10,QUINTA,10:30,12:10
INF01121,MODELOS DE LINGUAGEM DE PROGRAMAÇÃO,4,U,LEANDRO KRUG WIVES,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,15,SEGUNDA,15:30,17:10
INF01121,MODELOS DE LINGUAGEM DE PROGRAMAÇÃO,4,U,LEANDRO KRUG WIVES,SALA DE AULA 111 - PRÉDIO 43425 - Campus: Vale,15,QUARTA,15:30,17:10
INF01113,ORGANIZAÇÃO DE COMPUTADORES B,4,A,LUIGI CARRO,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,10,TERCA,8:30,10:10
INF01113,ORGANIZAÇÃO DE COMPUTADORES B,4,A,LUIGI CARRO,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,10,QUINTA,8:30,10:10
INF01113,ORGANIZAÇÃO DE COMPUTADORES B,4,B,GABRIEL LUCA NAZAR,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,10,TERCA,10:30,12:10
INF01113,ORGANIZAÇÃO DE COMPUTADORES B,4,B,GABRIEL LUCA NAZAR,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,10,QUINTA,10:30,12:10
ENG04434,PRINCÍPIOS DE COMUNICAÇÃO,4,U,Ivan Müller,sala de aula 056 - Campus: Centro,5,TERCA,10:30,12:10
ENG04434,PRINCÍPIOS DE COMUNICAÇÃO,4,U,Ivan Müller,sala de aula 056 - Campus: Centro,5,QUINTA,10:30,12:10
MAT02219,PROBABILIDADE E ESTATÍSTICA,4,A1,MÁRCIA HELENA BARBIAN,Sala 106 - Campus: Vale,5,TERCA,8:30,10:10
MAT02219,PROBABILIDADE E ESTATÍSTICA,4,A1,MÁRCIA HELENA BARBIAN,Sala 106 - Campus: Vale,5,QUINTA,8:30,10:10
MAT02219,PROBABILIDADE E ESTATÍSTICA,4,B1,GUILHERME PUMI,Sala 201 do Prédio Salas de Aula Campus do Vale - 43324 - Campus: Vale,5,SEGUNDA,10:30,12:10
MAT02219,PROBABILIDADE E ESTATÍSTICA,4,B1,GUILHERME PUMI,Sala 201 do Prédio Salas de Aula Campus do Vale - 43324 - Campus: Vale,5,QUARTA,10:30,12:10
MAT02050,PROBABILIDADE E ESTATÍSTICA - EAD,4,A1,LISIANE PRISCILA ROLDAO SELAU,,8,SABADO,8:30,11:50
MAT02050,PROBABILIDADE E ESTATÍSTICA - EAD,4,A2,FLAVIO AUGUSTO ZIEGELMANN,,9,SABADO,8:30,11:50
MAT02050,PROBABILIDADE E ESTATÍSTICA - EAD,4,C1,EDUARDO DE OLIVEIRA HORTA,,8,SEXTA,13:30,16:50
INF01008,PROGRAMAÇÃO DISTRIBUÍDA E PARALELA,4,U,Arthur Francisco Lorenzon,SALA DE AULA 102 - PRÉDIO 43425 - Campus: Vale,22,SEGUNDA,10:30,12:10
INF01008,PROGRAMAÇÃO DISTRIBUÍDA E PARALELA,4,U,Arthur Francisco Lorenzon,SALA DE AULA 102 - PRÉDIO 43425 - Campus: Vale,22,QUARTA,10:30,12:10
ECP99001,PROJETO DE FINAL DE CURSO DE ENGENHARIA DE COMPUTAÇÃO,2,U,LETICIA DOS SANTOS MACHADO,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,35,SEXTA,13:30,15:10
INF01154,REDES DE COMPUTADORES N,6,A,ALBERTO EGON SCHAEFFER FILHO,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,8,SEGUNDA,8:30,10:10
INF01154,REDES DE COMPUTADORES N,6,A,ALBERTO EGON SCHAEFFER FILHO,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,8,QUARTA,8:30,10:10
INF01154,REDES DE COMPUTADORES N,6,A,ALBERTO EGON SCHAEFFER FILHO,Laboratório de Ensino (Hardware e Rede de Computadores - 105 - 43413 - Campus: Vale,8,SEXTA,13:30,15:10
INF01154,REDES DE COMPUTADORES N,6,B,ALBERTO EGON SCHAEFFER FILHO,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,6,SEGUNDA,8:30,10:10
INF01154,REDES DE COMPUTADORES N,6,B,ALBERTO EGON SCHAEFFER FILHO,SALA DE AULA 114 - PRÉDIO 43425 - Campus: Vale,6,QUARTA,8:30,10:10
INF01154,REDES DE COMPUTADORES N,6,B,ALBERTO EGON SCHAEFFER FILHO,Laboratório de Ensino (Hardware e Rede de Computadores - 105 - 43413 - Campus: Vale,6,SEXTA,8:30,10:10
INF01154,REDES DE COMPUTADORES N,6,C,ALEXANDRE DA SILVA CARISSIMI,AUDITÓRIO 0 - Campus: Vale,10,SEGUNDA,15:30,17:10
INF01154,REDES DE COMPUTADORES N,6,C,ALEXANDRE DA SILVA CARISSIMI,AUDITÓRIO 0 - Campus: Vale,10,QUARTA,15:30,17:10
INF01154,REDES DE COMPUTADORES N,6,C,ALEXANDRE DA SILVA CARISSIMI,Laboratório de Ensino (Hardware e Rede de Computadores - 105 - 43413 - Campus: Vale,10,SEXTA,15:30,17:10
INF01154,REDES DE COMPUTADORES N,6,D,ALEXANDRE DA SILVA CARISSIMI,AUDITÓRIO 0 - Campus: Vale,10,SEGUNDA,15:30,17:10
INF01154,REDES DE COMPUTADORES N,6,D,ALEXANDRE DA SILVA CARISSIMI,AUDITÓRIO 0 - Campus: Vale,10,QUARTA,15:30,17:10
INF01154,REDES DE COMPUTADORES N,6,D,ALEXANDRE DA SILVA CARISSIMI,Laboratório de Ensino (Hardware e Rede de Computadores - 105 - 43413 - Campus: Vale,10,SEXTA,10:30,12:10
INF01045,SEGURANÇA EM SISTEMAS DE COMPUTAÇÃO,4,U,Jeferson Campos Nobre,SALA DE AULA 118 - PRÉDIO 43425 - Campus: Vale,20,SEGUNDA,15:30,17:10
INF01045,SEGURANÇA EM SISTEMAS DE COMPUTAÇÃO,4,U,Jeferson Campos Nobre,SALA DE AULA 118 - PRÉDIO 43425 - Campus: Vale,20,QUARTA,15:30,17:10
ENG10019,SISTEMAS DE CONTROLE DIGITAIS,4,U,ALEXANDRE SANFELICI BAZANELLA,sala de aula 063 - Campus: Centro,1,SEGUNDA,8:30,10:10
ENG10019,SISTEMAS DE CONTROLE DIGITAIS,4,U,ALEXANDRE SANFELICI BAZANELLA,sala de aula 063 - Campus: Centro,1,QUARTA,8:30,10:10
ENG10004,SISTEMAS DE CONTROLE I - B,4,U3,JOAO MANOEL GOMES DA SILVA JUNIOR,sala de aula 056 - Campus: Centro,1,TERCA,8:30,10:10
ENG10004,SISTEMAS DE CONTROLE I - B,4,U3,JOAO MANOEL GOMES DA SILVA JUNIOR,sala de aula 056 - Campus: Centro,1,QUINTA,8:30,10:10
ENG10055,SISTEMAS DE TEMPO REAL - I,4,A,WALTER FETTER LAGES,Sala 301 - Laboratório de Informática - Campus: Centro,7,TERCA,8:30,10:10
ENG10055,SISTEMAS DE TEMPO REAL - I,4,A,WALTER FETTER LAGES,Sala 301 - Laboratório de Informática - Campus: Centro,7,QUINTA,8:30,10:10
INF01175,SISTEMAS DIGITAIS PARA COMPUTADORES A,4,U,FERNANDA GUSMAO DE LIMA KASTENSMIDT,SALA DE AULA 102 - PRÉDIO 43425 - Campus: Vale,25,TERCA,10:30,12:10
INF01175,SISTEMAS DIGITAIS PARA COMPUTADORES A,4,U,FERNANDA GUSMAO DE LIMA KASTENSMIDT,SALA DE AULA 102 - PRÉDIO 43425 - Campus: Vale,25,QUINTA,10:30,12:10
ENG10017,SISTEMAS E SINAIS,6,A,LUCIOLA CAMPESTRINI,Sala 301 - Laboratório de Informática - Campus: Centro,1,SEGUNDA,8:30,10:10
ENG10017,SISTEMAS E SINAIS,6,A,LUCIOLA CAMPESTRINI,Sala 301 - Laboratório de Informática - Campus: Centro,1,QUARTA,8:30,10:10
ENG10017,SISTEMAS E SINAIS,6,A,LUCIOLA CAMPESTRINI,Sala 301 - Laboratório de Informática - Campus: Centro,1,SEXTA,8:30,10:10
ENG10017,SISTEMAS E SINAIS,6,C,AURÉLIO TERGOLINA SALTON,sala de aula 052 - Campus: Centro,1,SEGUNDA,15:30,17:10
ENG10017,SISTEMAS E SINAIS,6,C,AURÉLIO TERGOLINA SALTON,sala de aula 052 - Campus: Centro,1,QUARTA,15:30,17:10
ENG10017,SISTEMAS E SINAIS,6,C,AURÉLIO TERGOLINA SALTON,Sala 301 - Laboratório de Informática - Campus: Centro,1,SEXTA,13:30,15:10
ENG10017,SISTEMAS E SINAIS,6,D,AURÉLIO TERGOLINA SALTON,sala de aula 052 - Campus: Centro,1,SEGUNDA,15:30,17:10
