codigo_disciplina,nome_disciplina,creditos,codigo_turma,professor,sala,vagas,dia,inicio,fim
ENG04078,CIRCUITOS ELETRÔNICOS II,4,A,ADALBERTO SCHUCK JUNIOR,202 - Laboratório de Ensino de Graduação - Campus: Centro,2,SEGUNDA,15:30,17:10
ENG04078,CIRCUITOS ELETRÔNICOS II,4,B,ADALBERTO SCHUCK JUNIOR,Sala 304 do(a) Escola de Engenharia (Eletrotécnico) - Campus: Centro,2,SEGUNDA,13:30,15:10
ENG04078,CIRCUITOS ELETRÔNICOS II,4,B,ADALBERTO SCHUCK JUNIOR,202 - Laboratório de Ensino de Graduação - Campus: Centro,2,QUARTA,13:30,15:10
ENG04078,CIRCUITOS ELETRÔNICOS II,4,C,ADALBERTO SCHUCK JUNIOR,Sala 304 do(a) Escola de Engenharia (Eletrotécnico) - Campus: Centro,2,SEGUNDA,13:30,15:10
ENG04078,CIRCUITOS ELETRÔNICOS II,4,C,ADALBERTO SCHUCK JUNIOR,202 - Laboratório de Ensino de Graduação - Campus: Centro,2,SEXTA,15:30,17:10
ENG04055,CIRCUITOS INTEGRADOS ANALÓGICOS,4,U,HAMILTON DUARTE KLIMACH,Sala 306 do(a) Escola de Engenharia (Eletrotécnico) - Campus: Centro,4,TERCA,16:30,18:10
ENG04055,CIRCUITOS INTEGRADOS ANALÓGICOS,4,U,HAMILTON DUARTE KLIMACH,Sala 306 do(a) Escola de Engenharia (Eletrotécnico) - Campus: Centro,4,QUINTA,16:30,18:10
INF01047,COMPUTAÇÃO GRÁFICA E VISUALIZAÇÃO I,4,A,EDUARDO SIMÕES LOPES GASTAL,,5,SEGUNDA,8:30,10:10
INF01047,COMPUTAÇÃO GRÁFICA E VISUALIZAÇÃO I,4,A,EDUARDO SIMÕES LOPES GASTAL,,5,QUARTA,8:30,10:10
INF01047,COMPUTAÇÃO GRÁFICA E VISUALIZAÇÃO I,4,B,EDUARDO SIMÕES LOPES GASTAL,,5,SEGUNDA,10:30,12:10
INF01047,COMPUTAÇÃO GRÁFICA E VISUALIZAÇÃO I,4,B,EDUARDO SIMÕES LOPES GASTAL,,5,QUARTA,10:30,12:10
INF01185,CONCEPÇÃO DE CIRCUITOS INTEGRADOS I,4,U,Claudio Machado Diniz,,30,SEGUNDA,15:30,17:10
INF01185,CONCEPÇÃO DE CIRCUITOS INTEGRADOS I,4,U,Claudio Machado Diniz,,30,QUARTA,15:30,17:10
INF01194,CONCEPÇÃO DE CIRCUITOS INTEGRADOS II,4,U,SERGIO BAMPI,,30,TERCA,13:30,15:10
INF01194,CONCEPÇÃO DE CIRCUITOS INTEGRADOS II,4,U,SERGIO BAMPI,,30,QUINTA,13:30,15:10
INF01120,DESENVOLVIMENTO DE SOFTWARE,4,C,MARCELO SOARES PIMENTA,,20,TERCA,8:30,10:10
INF01120,DESENVOLVIMENTO DE SOFTWARE,4,C,MARCELO SOARES PIMENTA,,20,QUINTA,8:30,10:10
INF01120,DESENVOLVIMENTO DE SOFTWARE,4,D,MARCELO SOARES PIMENTA,,20,TERCA,10:30,12:10
INF01120,DESENVOLVIMENTO DE SOFTWARE,4,D,MARCELO SOARES PIMENTA,,20,QUINTA,10:30,12:10
ENG04063,DISPOSITIVOS SEMICONDUTORES,4,U,GILSON INACIO WIRTH,,4,TERCA,8:30,10:10
ENG04063,DISPOSITIVOS SEMICONDUTORES,4,U,GILSON INACIO WIRTH,,4,QUINTA,8:30,10:10
ECO02254,ECONOMIA A,4,B,Thomas Hyeono Kang,SALA DE AULA DE GRADUAÇÃO FCE301 - Campus: Centro,1,SEGUNDA,18:30,20:10
ECO02254,ECONOMIA A,4,B,Thomas Hyeono Kang,SALA DE AULA DE GRADUAÇÃO FCE301 - Campus: Centro,1,QUARTA,18:30,20:10
INF01127,ENGENHARIA DE SOFTWARE N,4,C,LETICIA DOS SANTOS MACHADO,,30,TERCA,13:30,15:10
INF01127,ENGENHARIA DE SOFTWARE N,4,C,LETICIA DOS SANTOS MACHADO,,30,QUINTA,13:30,15:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,SUSANA FROMETA FERNANDEZ,Sala 106 - Campus: Vale,8,SEGUNDA,8:30,10:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,SUSANA FROMETA FERNANDEZ,Sala 106 - Campus: Vale,8,QUARTA,8:30,10:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,A1,SUSANA FROMETA FERNANDEZ,Sala 106 - Campus: Vale,8,SEXTA,8:30,10:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,EVANDRO MANICA,F101 - Campus: Vale,12,SEGUNDA,10:30,12:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,EVANDRO MANICA,F101 - Campus: Vale,12,QUARTA,10:30,12:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,B1,EVANDRO MANICA,F101 - Campus: Vale,12,SEXTA,10:30,12:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,C1,LUIS GUSTAVO DONINELLI MENDES,Sala 104 - Campus: Vale,9,SEGUNDA,13:30,15:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,C1,LUIS GUSTAVO DONINELLI MENDES,Sala 104 - Campus: Vale,9,QUARTA,13:30,15:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,C1,LUIS GUSTAVO DONINELLI MENDES,Sala 104 - Campus: Vale,9,SEXTA,13:30,15:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,LUIS GUSTAVO DONINELLI MENDES,Sala 103 - Campus: Vale,8,SEGUNDA,15:30,17:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,LUIS GUSTAVO DONINELLI MENDES,Sala 103 - Campus: Vale,8,QUARTA,15:30,17:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,D1,LUIS GUSTAVO DONINELLI MENDES,Sala 103 - Campus: Vale,8,SEXTA,15:30,17:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,E1,ADRIANA NEUMANN DE OLIVEIRA,Sala 103 - Campus: Vale,9,SEGUNDA,18:30,20:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,E1,ADRIANA NEUMANN DE OLIVEIRA,Sala 103 - Campus: Vale,9,QUARTA,18:30,20:10
MAT01167,EQUAÇÕES DIFERENCIAIS II,6,E1,ADRIANA NEUMANN DE OLIVEIRA,Sala 103 - Campus: Vale,9,SEXTA,18:30,20:10
INF01203,ESTRUTURAS DE DADOS,4,A,RENATA DE MATOS GALANTE,,4,SEGUNDA,10:30,12:10
INF01203,ESTRUTURAS DE DADOS,4,A,RENATA DE MATOS GALANTE,,4,QUARTA,10:30,12:10
INF01203,ESTRUTURAS DE DADOS,4,B,JOAO LUIZ DIHL COMBA,,35,SEGUNDA,13:30,15:10
INF01203,ESTRUTURAS DE DADOS,4,B,JOAO LUIZ DIHL COMBA,,35,QUARTA,13:30,15:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,A,Professor não definido.,,16,SEGUNDA,8:30,10:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,A,Professor não definido.,,16,QUARTA,8:30,10:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,A,Professor não definido.,,16,SEXTA,8:30,10:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,DD,Professor não definido.,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,13,SEGUNDA,10:30,12:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,DD,Professor não definido.,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,13,QUARTA,10:30,12:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,DD,Professor não definido.,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,13,SEXTA,10:30,12:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,II,Professor não definido.,Sala 108 - Campus: Vale,13,SEGUNDA,13:30,15:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,II,Professor não definido.,Sala 108 - Campus: Vale,13,QUARTA,13:30,15:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,II,Professor não definido.,Sala 108 - Campus: Vale,13,SEXTA,13:30,15:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,JJ,Professor não definido.,,1,SEGUNDA,15:30,17:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,JJ,Professor não definido.,,1,QUARTA,15:30,17:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,JJ,Professor não definido.,,1,SEXTA,15:30,17:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,KK,Professor não definido.,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,7,SEGUNDA,15:30,17:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,KK,Professor não definido.,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,7,QUARTA,15:30,17:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,KK,Professor não definido.,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,7,SEXTA,15:30,17:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,LL,Professor não definido.,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,1,SEGUNDA,18:30,20:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,LL,Professor não definido.,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,1,QUARTA,18:30,20:10
FIS01182,FÍSICA GERAL - ELETROMAGNETISMO,6,LL,Professor não definido.,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,1,SEXTA,18:30,20:10
FIS01181,FÍSICA I-C,6,C2,Professor não definido.,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,18,SEGUNDA,8:30,10:10
FIS01181,FÍSICA I-C,6,C2,Professor não definido.,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,18,QUARTA,8:30,10:10
FIS01181,FÍSICA I-C,6,C2,Professor não definido.,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,18,SEXTA,8:30,10:10
FIS01181,FÍSICA I-C,6,E3,Professor não definido.,Sala G216 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,20,SEGUNDA,10:30,12:10
FIS01181,FÍSICA I-C,6,E3,Professor não definido.,Sala G216 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,20,QUARTA,10:30,12:10
FIS01181,FÍSICA I-C,6,E3,Professor não definido.,Sala G216 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,20,SEXTA,10:30,12:10
FIS01181,FÍSICA I-C,6,I1,Professor não definido.,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,5,SEGUNDA,13:30,15:10
FIS01181,FÍSICA I-C,6,I1,Professor não definido.,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,5,QUARTA,13:30,15:10
FIS01181,FÍSICA I-C,6,I1,Professor não definido.,Sala G220 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,5,SEXTA,13:30,15:10
FIS01181,FÍSICA I-C,6,K3,Professor não definido.,Sala G216 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,7,SEGUNDA,15:30,17:10
FIS01181,FÍSICA I-C,6,K3,Professor não definido.,Sala G216 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,7,QUARTA,15:30,17:10
FIS01181,FÍSICA I-C,6,K3,Professor não definido.,Sala G216 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,7,SEXTA,15:30,17:10
FIS01181,FÍSICA I-C,6,P3,Professor não definido.,Sala G212 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,1,SEGUNDA,20:30,22:10
FIS01181,FÍSICA I-C,6,P3,Professor não definido.,Sala G212 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,1,QUARTA,20:30,22:10
FIS01181,FÍSICA I-C,6,P3,Professor não definido.,Sala G212 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,1,SEXTA,20:30,22:10
FIS01183,FÍSICA III-C,6,A,Professor não definido.,Sala G213 do(a) Instituto de Matemática/Física - Salas de Aulas Teóricas - Campus: Vale,15,SEGUNDA,8:30,10:10
